task_id,route,strict_source,strict_cost,strict_points,teacher_source,teacher_template,teacher_cost,teacher_points,teacher_gain_vs_strict,teacher_cost_ratio,strict_top_rank,priority,action
400,crop_or_resize,massimilianoghiotto_6254,35153,14.532534757896764,exp023_graph_surgery_exp016_surgery_prune_unused_initializers,surgery_prune_unused_initializers,15459,15.354053363003667,0.8215186051069026,2.2739504495762985,133,P1,high strict cost; search submit-safe DSL replacement
351,crop_or_resize,massimilianoghiotto_6254,35154,14.532506311227156,exp023_graph_surgery_exp016_surgery_prune_unused_initializers,surgery_prune_unused_initializers,15683,15.339667397865576,0.8071610866384198,2.241535420519033,132,P1,high strict cost; search submit-safe DSL replacement
101,sparse_edit_or_object_completion,franksunp_blended_best,65875,13.904485714156337,exp023_graph_surgery_exp016_surgery_prune_unused_initializers,surgery_prune_unused_initializers,29435,14.710060278537638,0.8055745643813008,2.2379819942245627,74,P1,high strict cost; search submit-safe DSL replacement
13,sparse_edit_or_object_completion,massimilianoghiotto_6254,116882,13.3310798421544,exp023_graph_surgery_exp016_surgery_prune_unused_initializers,surgery_prune_unused_initializers,54111,14.101207228661691,0.7701273865072906,2.1600413963889045,14,P1,high strict cost; search submit-safe DSL replacement
368,sparse_edit_or_object_completion,massimilianoghiotto_6254,32339,14.615970788806473,exp023_graph_surgery_exp016_surgery_prune_unused_initializers,surgery_prune_unused_initializers,15056,15.38046813817484,0.7644973493683658,2.147914452709883,138,P1,high strict cost; search submit-safe DSL replacement
359,sparse_edit_or_object_completion,massimilianoghiotto_6254,42313,14.347150353576192,exp023_graph_surgery_exp016_surgery_prune_unused_initializers,surgery_prune_unused_initializers,19771,15.10802850342512,0.7608781498489279,2.1401547721410146,120,P1,high strict cost; search submit-safe DSL replacement
33,sparse_edit_or_object_completion,massimilianoghiotto_6254,55161,14.081988539178049,exp023_graph_surgery_exp016_surgery_prune_unused_initializers,surgery_prune_unused_initializers,26075,14.831267720131027,0.7492791809529784,2.1154745925215725,95,P1,high strict cost; search submit-safe DSL replacement
44,sparse_edit_or_object_completion,franksunp_blended_best,31805,14.632621210887095,exp023_graph_surgery_exp016_surgery_prune_unused_initializers,surgery_prune_unused_initializers,15483,15.352502073183164,0.7198808622960691,2.05418846476781,141,P1,high strict cost; search submit-safe DSL replacement
191,sparse_edit_or_object_completion,franksunp_blended_best,73993,13.788274226882638,exp023_graph_surgery_exp016_surgery_prune_unused_initializers,surgery_prune_unused_initializers,36076,14.506616896714402,0.7183426698317632,2.0510311564475,60,P1,high strict cost; search submit-safe DSL replacement
19,crop_or_resize,massimilianoghiotto_6254,81346,13.69353305881371,exp023_graph_surgery_exp016_surgery_prune_unused_initializers,surgery_prune_unused_initializers,40026,14.40271547806243,0.7091824192487195,2.032328986158997,49,P1,high strict cost; search submit-safe DSL replacement
306,sparse_edit_or_object_completion,massimilianoghiotto_6254,64444,13.926448091389123,exp023_graph_surgery_exp016_surgery_prune_unused_initializers,surgery_prune_unused_initializers,32802,14.601755231876945,0.6753071404878224,1.9646363026644718,77,P1,high strict cost; search submit-safe DSL replacement
128,sparse_edit_or_object_completion,massimilianoghiotto_6254,95042,13.537925821853902,exp023_graph_surgery_exp016_surgery_prune_unused_initializers,surgery_prune_unused_initializers,48731,14.205929343133523,0.6680035212796209,1.9503396195440275,32,P1,high strict cost; search submit-safe DSL replacement
92,sparse_edit_or_object_completion,massimilianoghiotto_6254,46289,14.25734036914603,exp023_graph_surgery_exp016_surgery_prune_unused_initializers,surgery_prune_unused_initializers,24574,14.890555747572483,0.6332153784264527,1.8836575242125824,113,P1,high strict cost; search submit-safe DSL replacement
204,sparse_edit_or_object_completion,kojimar_5800_minimal_blend,104544,13.442636685599203,exp023_graph_surgery_exp016_surgery_prune_unused_initializers,surgery_prune_unused_initializers,56171,14.063844111534255,0.6212074259350526,1.8611739153655802,25,P1,high strict cost; search submit-safe DSL replacement
161,sparse_edit_or_object_completion,massimilianoghiotto_6254,64647,13.923303020588978,exp023_graph_surgery_exp016_surgery_prune_unused_initializers,surgery_prune_unused_initializers,34907,14.539557338855667,0.6162543182666891,1.8519781132724096,76,P1,high strict cost; search submit-safe DSL replacement
159,crop_or_resize,massimilianoghiotto_6254,89501,13.597994922615115,exp023_graph_surgery_exp016_surgery_prune_unused_initializers,surgery_prune_unused_initializers,48739,14.205765190060415,0.6077702674453,1.8363323006216787,39,P1,high strict cost; search submit-safe DSL replacement
196,sparse_edit_or_object_completion,massimilianoghiotto_6254,32242,14.618974770564057,exp023_graph_surgery_exp016_surgery_prune_unused_initializers,surgery_prune_unused_initializers,18011,15.201262038662943,0.5822872680988862,1.790128254955305,139,P1,high strict cost; search submit-safe DSL replacement
46,crop_or_resize,massimilianoghiotto_6254,33426,14.58291068075113,exp023_graph_surgery_exp016_surgery_prune_unused_initializers,surgery_prune_unused_initializers,19000,15.147805741851423,0.5648950611002928,1.7592631578947369,137,P1,high strict cost; search submit-safe DSL replacement
324,sparse_edit_or_object_completion,massimilianoghiotto_6254,48870,14.203081009735799,exp023_graph_surgery_exp016_surgery_prune_unused_initializers,surgery_prune_unused_initializers,28891,14.728714593085465,0.5256335833496664,1.6915302343290297,108,P1,high strict cost; search submit-safe DSL replacement
65,crop_or_resize,massimilianoghiotto_6254,35109,14.533787213157124,exp023_graph_surgery_exp016_surgery_prune_unused_initializers,surgery_prune_unused_initializers,20963,15.049485742036117,0.5156985288789926,1.6748079950388781,134,P1,high strict cost; search submit-safe DSL replacement
303,sparse_edit_or_object_completion,massimilianoghiotto_6254,80710,13.701382237681582,exp023_graph_surgery_exp016_surgery_prune_unused_initializers,surgery_prune_unused_initializers,52347,14.13435009193366,0.4329678542520785,1.541826656732955,51,P1,high strict cost; search submit-safe DSL replacement
286,sparse_edit_or_object_completion,massimilianoghiotto_6254,162199,13.00342074458367,exp012_signature_scatter_lookup,signature_scatter_lookup,110902,13.383597792559053,0.38017704797538343,1.4625435068799482,5,P1,high strict cost; search submit-safe DSL replacement
49,crop_or_resize,massimilianoghiotto_6254,30489,14.674878758194124,exp023_graph_surgery_exp016_surgery_prune_unused_initializers,surgery_prune_unused_initializers,21135,15.04131428699911,0.36643552880498653,1.442583392476934,146,P1,high strict cost; search submit-safe DSL replacement
275,crop_or_resize,afr1ste_5689_artifact,83879,13.662869436848247,exp023_graph_surgery_exp016_surgery_prune_unused_initializers,surgery_prune_unused_initializers,59811,14.001055130489064,0.33818569364081696,1.4024008961562255,46,P1,high strict cost; search submit-safe DSL replacement
29,crop_or_resize,massimilianoghiotto_6254,97117,13.516328283804857,exp023_graph_surgery_exp016_surgery_prune_unused_initializers,surgery_prune_unused_initializers,71139,13.82760901138578,0.3112807275809235,1.3651724089458666,31,P1,high strict cost; search submit-safe DSL replacement
243,sparse_edit_or_object_completion,franksunp_blended_best,67878,13.874532744845478,exp023_graph_surgery_exp016_surgery_prune_unused_initializers,surgery_prune_unused_initializers,51195,14.156602849991083,0.28207010514560515,1.3258716671549957,69,P1,high strict cost; search submit-safe DSL replacement
280,sparse_edit_or_object_completion,massimilianoghiotto_6254,90506,13.586828574167079,exp023_graph_surgery_exp016_surgery_prune_unused_initializers,surgery_prune_unused_initializers,70515,13.836419267873659,0.2495906937065797,1.2834999645465504,37,P1,high strict cost; search submit-safe DSL replacement
278,sparse_edit_or_object_completion,massimilianoghiotto_6254,34383,14.55468246483519,exp023_graph_surgery_exp016_surgery_prune_unused_initializers,surgery_prune_unused_initializers,27080,14.793449272973788,0.23876680813859785,1.269682422451994,136,P1,high strict cost; search submit-safe DSL replacement
231,crop_or_resize,afr1ste_5689_artifact,38342,14.445698819920006,exp023_graph_surgery_exp016_surgery_prune_unused_initializers,surgery_prune_unused_initializers,30755,14.666192138357532,0.2204933184375264,1.246691594862624,126,P1,high strict cost; search submit-safe DSL replacement
91,crop_or_resize,massimilianoghiotto_6254,51466,14.151323325547068,exp023_graph_surgery_exp016_surgery_prune_unused_initializers,surgery_prune_unused_initializers,43107,14.328559324102685,0.17723599855561645,1.1939128215835015,101,P1,high strict cost; search submit-safe DSL replacement
63,sparse_edit_or_object_completion,massimilianoghiotto_6254,30732,14.666940264012474,exp023_graph_surgery_exp016_surgery_prune_unused_initializers,surgery_prune_unused_initializers,26235,14.825150323879187,0.15821005986671288,1.1714122355631789,144,P1,high strict cost; search submit-safe DSL replacement
209,crop_or_resize,kojimar_5800_minimal_blend,67337,13.882534858321867,exp023_graph_surgery_exp016_surgery_prune_unused_initializers,surgery_prune_unused_initializers,59267,14.010192062325022,0.12765720400315494,1.136163463647561,71,P1,high strict cost; search submit-safe DSL replacement
14,crop_or_resize,massimilianoghiotto_6254,39049,14.427427453254685,exp023_graph_surgery_exp016_surgery_prune_unused_initializers,surgery_prune_unused_initializers,34851,14.541162889818416,0.11373543656373108,1.1204556540701844,123,P1,high strict cost; search submit-safe DSL replacement
222,crop_or_resize,massimilianoghiotto_6254,58035,14.031198444197276,exp023_graph_surgery_exp016_surgery_prune_unused_initializers,surgery_prune_unused_initializers,52891,14.124011528952897,0.09281308475562078,1.0972566221096216,92,P1,high strict cost; search submit-safe DSL replacement
17,sparse_edit_or_object_completion,massimilianoghiotto_6254,35329,14.527540564604424,exp023_graph_surgery_exp016_surgery_prune_unused_initializers,surgery_prune_unused_initializers,33755,14.573116166524029,0.04557560191960519,1.046630128869797,131,P1,high strict cost; search submit-safe DSL replacement
62,same_shape_global_transform,massimilianoghiotto_6254,30609,14.670950637656585,massimilianoghiotto_6254,baseline,30609,14.670950637656585,0.0,1.0,145,P1,high strict cost; search submit-safe DSL replacement
80,same_shape_global_transform,massimilianoghiotto_6254,42082,14.352624625200743,massimilianoghiotto_6254,baseline,42082,14.352624625200743,0.0,1.0,121,P1,high strict cost; search submit-safe DSL replacement
107,crop_or_resize,massimilianoghiotto_6254,73131,13.799992367549814,massimilianoghiotto_6254,baseline,73131,13.799992367549814,0.0,1.0,61,P1,high strict cost; search submit-safe DSL replacement
137,same_shape_global_transform,massimilianoghiotto_6254,72472,13.809044440650876,massimilianoghiotto_6254,baseline,72472,13.809044440650876,0.0,1.0,64,P1,high strict cost; search submit-safe DSL replacement
138,crop_or_resize,massimilianoghiotto_6254,48467,14.211361567031112,massimilianoghiotto_6254,baseline,48467,14.211361567031112,0.0,1.0,109,P1,high strict cost; search submit-safe DSL replacement
145,same_shape_global_transform,afr1ste_5689_artifact,69757,13.847226946929018,afr1ste_5689_artifact,baseline,69757,13.847226946929018,0.0,1.0,66,P1,high strict cost; search submit-safe DSL replacement
187,same_shape_global_transform,massimilianoghiotto_6254,105313,13.435307852707972,massimilianoghiotto_6254,baseline,105313,13.435307852707972,0.0,1.0,24,P1,high strict cost; search submit-safe DSL replacement
198,same_shape_global_transform,massimilianoghiotto_6254,103821,13.449576458609688,massimilianoghiotto_6254,baseline,103821,13.449576458609688,0.0,1.0,26,P1,high strict cost; search submit-safe DSL replacement
203,sparse_edit_or_object_completion,massimilianoghiotto_6254,88402,13.610350127195805,massimilianoghiotto_6254,baseline,88402,13.610350127195805,0.0,1.0,42,P1,high strict cost; search submit-safe DSL replacement
215,sparse_edit_or_object_completion,massimilianoghiotto_6254,38094,14.452187931601495,massimilianoghiotto_6254,baseline,38094,14.452187931601495,0.0,1.0,127,P1,high strict cost; search submit-safe DSL replacement
221,crop_or_resize,massimilianoghiotto_6254,55869,14.069235056400384,massimilianoghiotto_6254,baseline,55869,14.069235056400384,0.0,1.0,93,P1,high strict cost; search submit-safe DSL replacement
233,crop_or_resize,kojimar_5800_minimal_blend,63540,13.940575092176493,kojimar_5800_minimal_blend,baseline,63540,13.940575092176493,0.0,1.0,81,P1,high strict cost; search submit-safe DSL replacement
255,same_shape_global_transform,kojimar_5800_minimal_blend,74403,13.782748457411104,kojimar_5800_minimal_blend,baseline,74403,13.782748457411104,0.0,1.0,59,P1,high strict cost; search submit-safe DSL replacement
313,sparse_edit_or_object_completion,massimilianoghiotto_6254,83572,13.666536185257858,massimilianoghiotto_6254,baseline,83572,13.666536185257858,0.0,1.0,47,P1,high strict cost; search submit-safe DSL replacement
328,sparse_edit_or_object_completion,massimilianoghiotto_6254,68053,13.871957907660665,massimilianoghiotto_6254,baseline,68053,13.871957907660665,0.0,1.0,68,P1,high strict cost; search submit-safe DSL replacement
338,sparse_edit_or_object_completion,massimilianoghiotto_6254,45016,14.285226738886886,massimilianoghiotto_6254,baseline,45016,14.285226738886886,0.0,1.0,117,P1,high strict cost; search submit-safe DSL replacement
349,same_shape_global_transform,massimilianoghiotto_6254,49480,14.190676173493577,massimilianoghiotto_6254,baseline,49480,14.190676173493577,0.0,1.0,107,P1,high strict cost; search submit-safe DSL replacement
392,same_shape_global_transform,massimilianoghiotto_6254,30870,14.662459882503795,massimilianoghiotto_6254,baseline,30870,14.662459882503795,0.0,1.0,143,P1,high strict cost; search submit-safe DSL replacement
398,crop_or_resize,massimilianoghiotto_6254,84295,13.657922169750098,massimilianoghiotto_6254,baseline,84295,13.657922169750098,0.0,1.0,44,P1,high strict cost; search submit-safe DSL replacement
293,sparse_edit_or_object_completion,massimilianoghiotto_6254,24771,14.882571106914462,exp023_graph_surgery_exp016_surgery_prune_unused_initializers,surgery_prune_unused_initializers,4323,16.62829511533237,1.745724008417909,5.730048577376822,168,P2,medium strict cost; include in family rule search
143,sparse_edit_or_object_completion,massimilianoghiotto_6254,19441,15.12486048297936,exp023_graph_surgery_exp016_surgery_prune_unused_initializers,surgery_prune_unused_initializers,3803,16.75645449207174,1.63159400909238,5.112016828819353,195,P2,medium strict cost; include in family rule search
228,sparse_edit_or_object_completion,massimilianoghiotto_6254,25086,14.86993479941538,exp023_graph_surgery_exp016_surgery_prune_unused_initializers,surgery_prune_unused_initializers,5179,16.447632733576107,1.5776979341607262,4.843792237883761,163,P2,medium strict cost; include in family rule search
371,sparse_edit_or_object_completion,massimilianoghiotto_6254,21181,15.039140167606002,exp023_graph_surgery_exp016_surgery_prune_unused_initializers,surgery_prune_unused_initializers,4923,16.498326620241798,1.4591864526357963,4.30245785090392,187,P2,medium strict cost; include in family rule search
333,sparse_edit_or_object_completion,massimilianoghiotto_6254,24893,14.877658081568091,exp023_graph_surgery_exp016_surgery_prune_unused_initializers,surgery_prune_unused_initializers,5787,16.336630698426163,1.4589726168580714,4.301537929842751,165,P2,medium strict cost; include in family rule search
168,sparse_edit_or_object_completion,massimilianoghiotto_6254,20403,15.076562772156251,exp023_graph_surgery_exp016_surgery_prune_unused_initializers,surgery_prune_unused_initializers,5659,16.35899752285748,1.2824347507012277,3.605407315780173,190,P2,medium strict cost; include in family rule search
245,sparse_edit_or_object_completion,massimilianoghiotto_6254,29015,14.724431783375291,exp023_graph_surgery_exp016_surgery_prune_unused_initializers,surgery_prune_unused_initializers,8818,15.915449634082117,1.1910178507068263,3.2904286686323427,151,P2,medium strict cost; include in family rule search
35,sparse_edit_or_object_completion,massimilianoghiotto_6254,15363,15.36028269986934,exp023_graph_surgery_exp016_surgery_prune_unused_initializers,surgery_prune_unused_initializers,5339,16.417206351499814,1.0569236516304752,2.8775051507772993,211,P2,medium strict cost; include in family rule search
156,sparse_edit_or_object_completion,massimilianoghiotto_6254,26552,14.81313964660019,exp023_graph_surgery_exp016_surgery_prune_unused_initializers,surgery_prune_unused_initializers,9502,15.840742418253134,1.0276027716529441,2.7943590822984636,158,P2,medium strict cost; include in family rule search
270,sparse_edit_or_object_completion,massimilianoghiotto_6254,27301,14.785321389461183,exp023_graph_surgery_exp016_surgery_prune_unused_initializers,surgery_prune_unused_initializers,9819,15.80792543683071,1.0226040473695264,2.780425705265302,156,P2,medium strict cost; include in family rule search
343,sparse_edit_or_object_completion,afr1ste_5689_artifact,28656,14.736881875699506,exp023_graph_surgery_exp016_surgery_prune_unused_initializers,surgery_prune_unused_initializers,11099,15.68538970684802,0.9485078311485147,2.581854221101,153,P2,medium strict cost; include in family rule search
119,sparse_edit_or_object_completion,massimilianoghiotto_6254,16640,15.280435285624801,exp023_graph_surgery_exp016_surgery_prune_unused_initializers,surgery_prune_unused_initializers,6619,16.202300419881077,0.9218651342562758,2.5139749206828825,203,P2,medium strict cost; include in family rule search
169,sparse_edit_or_object_completion,massimilianoghiotto_6254,23629,14.929769949800432,exp023_graph_surgery_exp016_surgery_prune_unused_initializers,surgery_prune_unused_initializers,9787,15.81118974657418,0.8814197967737485,2.4143251251660365,173,P2,medium strict cost; include in family rule search
271,crop_or_resize,massimilianoghiotto_6254,28991,14.725259284025897,exp023_graph_surgery_exp016_surgery_prune_unused_initializers,surgery_prune_unused_initializers,12732,15.548126211598017,0.8228669275721199,2.277018535972353,152,P2,medium strict cost; include in family rule search
8,sparse_edit_or_object_completion,massimilianoghiotto_6254,23289,14.94426357492621,exp023_graph_surgery_exp016_surgery_prune_unused_initializers,surgery_prune_unused_initializers,10555,15.735645039717578,0.7913814647913693,2.2064424443391757,176,P2,medium strict cost; include in family rule search
178,crop_or_resize,massimilianoghiotto_6254,29331,14.713599743826219,exp023_graph_surgery_exp016_surgery_prune_unused_initializers,surgery_prune_unused_initializers,13497,15.489777282490717,0.7761775386644985,2.1731495887975107,149,P2,medium strict cost; include in family rule search
342,sparse_edit_or_object_completion,afr1ste_5689_artifact,12153,15.5946686681292,exp023_graph_surgery_exp016_surgery_prune_unused_initializers,surgery_prune_unused_initializers,5627,16.364668280566722,0.7699996124375215,2.1597654167407145,226,P2,medium strict cost; include in family rule search
166,sparse_edit_or_object_completion,massimilianoghiotto_6254,24789,14.881844714630706,exp023_graph_surgery_exp016_surgery_prune_unused_initializers,surgery_prune_unused_initializers,11867,15.61848328233486,0.7366385677041549,2.088901997134912,167,P2,medium strict cost; include in family rule search
397,sparse_edit_or_object_completion,afr1ste_5689_artifact,21041,15.045771805760689,exp023_graph_surgery_exp016_surgery_prune_unused_initializers,surgery_prune_unused_initializers,10235,15.76643150190461,0.7206596961439207,2.055788959452858,189,P2,medium strict cost; include in family rule search
23,sparse_edit_or_object_completion,franksunp_blended_best,21433,15.027312930662868,exp023_graph_surgery_exp016_surgery_prune_unused_initializers,surgery_prune_unused_initializers,10875,15.705778144043116,0.6784652133802478,1.9708505747126437,184,P2,medium strict cost; include in family rule search
66,sparse_edit_or_object_completion,franksunp_blended_best,21408,15.028480037072045,exp023_graph_surgery_exp016_surgery_prune_unused_initializers,surgery_prune_unused_initializers,10875,15.705778144043116,0.6772981069710706,1.9685517241379311,185,P2,medium strict cost; include in family rule search
341,sparse_edit_or_object_completion,massimilianoghiotto_6254,18865,15.15493636760159,exp023_graph_surgery_exp016_surgery_prune_unused_initializers,surgery_prune_unused_initializers,9787,15.81118974657418,0.6562533789725915,1.927556963318688,197,P2,medium strict cost; include in family rule search
190,sparse_edit_or_object_completion,massimilianoghiotto_6254,11204,15.675973863620001,exp023_graph_surgery_exp016_surgery_prune_unused_initializers,surgery_prune_unused_initializers,5851,16.325632134211766,0.6496582705917646,1.9148863442146642,237,P2,medium strict cost; include in family rule search
361,sparse_edit_or_object_completion,massimilianoghiotto_6254,15917,15.324857000570146,exp023_graph_surgery_exp016_surgery_prune_unused_initializers,surgery_prune_unused_initializers,8315,15.974183608372972,0.6493266078028253,1.9142513529765484,207,P2,medium strict cost; include in family rule search
57,crop_or_resize,massimilianoghiotto_6254,29304,14.71452069554135,exp023_graph_surgery_exp016_surgery_prune_unused_initializers,surgery_prune_unused_initializers,15459,15.354053363003667,0.6395326674623174,1.8955947991461284,150,P2,medium strict cost; include in family rule search
218,crop_or_resize,massimilianoghiotto_6254,23202,14.948006239164648,exp023_graph_surgery_exp016_surgery_prune_unused_initializers,surgery_prune_unused_initializers,12611,15.557675272044126,0.6096690328794772,1.8398223772896678,177,P2,medium strict cost; include in family rule search
232,sparse_edit_or_object_completion,massimilianoghiotto_6254,29497,14.707956157758622,exp023_graph_surgery_exp016_surgery_prune_unused_initializers,surgery_prune_unused_initializers,16283,15.302123102235779,0.5941669444771573,1.8115212184486889,147,P2,medium strict cost; include in family rule search
79,crop_or_resize,massimilianoghiotto_6254,21383,15.029648507210364,exp023_graph_surgery_exp016_surgery_prune_unused_initializers,surgery_prune_unused_initializers,12835,15.54006890669476,0.5104203994843957,1.6659914296844565,186,P2,medium strict cost; include in family rule search
237,sparse_edit_or_object_completion,massimilianoghiotto_6254,14324,15.430308268881676,exp023_graph_surgery_exp016_surgery_prune_unused_initializers,surgery_prune_unused_initializers,8729,15.92559390526465,0.49528563638297385,1.6409668919692977,216,P2,medium strict cost; include in family rule search
287,sparse_edit_or_object_completion,massimilianoghiotto_6254,22566,14.975800372301608,exp023_graph_surgery_exp016_surgery_prune_unused_initializers,surgery_prune_unused_initializers,13779,15.469099027006097,0.4932986547044891,1.6377095580230785,178,P2,medium strict cost; include in family rule search
82,sparse_edit_or_object_completion,massimilianoghiotto_6254,23479,14.936138316402742,exp023_graph_surgery_exp016_surgery_prune_unused_initializers,surgery_prune_unused_initializers,14420,15.42362858916106,0.48749027275831835,1.628224687933426,174,P2,medium strict cost; include in family rule search
242,crop_or_resize,massimilianoghiotto_6254,20119,15.090580078810763,exp023_graph_surgery_exp016_surgery_prune_unused_initializers,surgery_prune_unused_initializers,12611,15.557675272044126,0.46709519323336224,1.5953532630243439,192,P2,medium strict cost; include in family rule search
390,sparse_edit_or_object_completion,massimilianoghiotto_6254,24692,14.885765416486214,exp023_graph_surgery_exp016_surgery_prune_unused_initializers,surgery_prune_unused_initializers,16699,15.276895883627567,0.3911304671413536,1.4786514162524702,169,P2,medium strict cost; include in family rule search
217,sparse_edit_or_object_completion,massimilianoghiotto_6254,17924,15.206104124093967,exp023_graph_surgery_exp016_surgery_prune_unused_initializers,surgery_prune_unused_initializers,12475,15.568518079380281,0.36241395528631415,1.4367935871743487,201,P2,medium strict cost; include in family rule search
247,crop_or_resize,afr1ste_5689_artifact,22031,14.999794168587435,exp023_graph_surgery_exp016_surgery_prune_unused_initializers,surgery_prune_unused_initializers,15339,15.361846116251892,0.36205194766445636,1.436273551078949,180,P2,medium strict cost; include in family rule search
163,sparse_edit_or_object_completion,massimilianoghiotto_6254,24085,14.910655480935679,exp023_graph_surgery_exp016_surgery_prune_unused_initializers,surgery_prune_unused_initializers,17092,15.253634203236084,0.3429787223004048,1.4091387783758484,171,P2,medium strict cost; include in family rule search
189,crop_or_resize,massimilianoghiotto_6254,24649,14.887508389303385,exp023_graph_surgery_exp016_surgery_prune_unused_initializers,surgery_prune_unused_initializers,17571,15.225994905242109,0.33848651593872425,1.4028228330772294,170,P2,medium strict cost; include in family rule search
374,sparse_edit_or_object_completion,massimilianoghiotto_6254,15742,15.335912421297605,exp023_graph_surgery_exp016_surgery_prune_unused_initializers,surgery_prune_unused_initializers,11254,15.671521100006776,0.3356086787091712,1.3987915407854985,209,P2,medium strict cost; include in family rule search
183,crop_or_resize,massimilianoghiotto_6254,24878,14.87826084223009,exp023_graph_surgery_exp016_surgery_prune_unused_initializers,surgery_prune_unused_initializers,17795,15.213327202055707,0.3350663598256176,1.3980331553807248,166,P2,medium strict cost; include in family rule search
246,sparse_edit_or_object_completion,massimilianoghiotto_6254,13391,15.497661881504435,exp023_graph_surgery_exp016_surgery_prune_unused_initializers,surgery_prune_unused_initializers,9755,15.814464746942788,0.316802865438353,1.3727319323423885,219,P2,medium strict cost; include in family rule search
250,sparse_edit_or_object_completion,massimilianoghiotto_6254,12141,15.595656566456025,exp023_graph_surgery_exp016_surgery_prune_unused_initializers,surgery_prune_unused_initializers,8969,15.898470533881996,0.3028139674259709,1.3536626156762182,227,P2,medium strict cost; include in family rule search
117,sparse_edit_or_object_completion,massimilianoghiotto_6254,18454,15.1769635718615,exp023_graph_surgery_exp016_surgery_prune_unused_initializers,surgery_prune_unused_initializers,14075,15.447844546992108,0.27088097513060916,1.3111190053285968,199,P2,medium strict cost; include in family rule search
279,sparse_edit_or_object_completion,massimilianoghiotto_6254,26330,14.821535747509644,exp023_graph_surgery_exp016_surgery_prune_unused_initializers,surgery_prune_unused_initializers,20244,15.084386267666032,0.26285052015638755,1.3006322861094646,160,P2,medium strict cost; include in family rule search
240,sparse_edit_or_object_completion,massimilianoghiotto_6254,27847,14.765519480374964,exp023_graph_surgery_exp016_surgery_prune_unused_initializers,surgery_prune_unused_initializers,21627,15.018302186927311,0.25278270655234714,1.2876034586396634,155,P2,medium strict cost; include in family rule search
130,crop_or_resize,massimilianoghiotto_6254,15948,15.322911291498754,exp023_graph_surgery_exp016_surgery_prune_unused_initializers,surgery_prune_unused_initializers,12490,15.567316396880377,0.24440510538162386,1.276861489191353,206,P2,medium strict cost; include in family rule search
41,sparse_edit_or_object_completion,massimilianoghiotto_6254,11769,15.626775765122337,exp023_graph_surgery_exp016_surgery_prune_unused_initializers,surgery_prune_unused_initializers,9243,15.868378212735223,0.24160244761288574,1.273287893541058,231,P2,medium strict cost; include in family rule search
93,sparse_edit_or_object_completion,massimilianoghiotto_6254,15458,15.354118052333183,exp023_graph_surgery_exp016_surgery_prune_unused_initializers,surgery_prune_unused_initializers,12539,15.563400933809461,0.2092828814762786,1.2327936837068347,210,P2,medium strict cost; include in family rule search
102,sparse_edit_or_object_completion,massimilianoghiotto_6254,12607,15.55799250576873,exp023_graph_surgery_exp016_surgery_prune_unused_initializers,surgery_prune_unused_initializers,10233,15.766626928913245,0.20863442314451497,1.2319945275090394,221,P2,medium strict cost; include in family rule search
225,sparse_edit_or_object_completion,massimilianoghiotto_6254,11078,15.68728356140695,exp023_graph_surgery_exp016_surgery_prune_unused_initializers,surgery_prune_unused_initializers,9371,15.854624906876177,0.16734134546922697,1.1821577206274678,239,P2,medium strict cost; include in family rule search
12,sparse_edit_or_object_completion,massimilianoghiotto_6254,12639,15.555457449352874,exp023_graph_surgery_exp016_surgery_prune_unused_initializers,surgery_prune_unused_initializers,11213,15.675170901539119,0.11971345218624485,1.1271738161063052,220,P2,medium strict cost; include in family rule search
141,sparse_edit_or_object_completion,massimilianoghiotto_6254,15819,15.33103297180142,exp023_graph_surgery_exp016_surgery_prune_unused_initializers,surgery_prune_unused_initializers,14107,15.445573592925498,0.11454062112407826,1.1213581909690225,208,P2,medium strict cost; include in family rule search
375,sparse_edit_or_object_completion,massimilianoghiotto_6254,15172,15.372793097191211,exp023_graph_surgery_exp016_surgery_prune_unused_initializers,surgery_prune_unused_initializers,13531,15.487261371736356,0.11446827454514441,1.1212770674746877,212,P2,medium strict cost; include in family rule search
84,sparse_edit_or_object_completion,massimilianoghiotto_6254,19513,15.121163810905001,exp023_graph_surgery_exp016_surgery_prune_unused_initializers,surgery_prune_unused_initializers,17595,15.224629950244314,0.10346613933931259,1.1090082409775504,194,P2,medium strict cost; include in family rule search
256,sparse_edit_or_object_completion,massimilianoghiotto_6254,21123,15.041882226812756,exp023_graph_surgery_exp016_surgery_prune_unused_initializers,surgery_prune_unused_initializers,19067,15.144285628935556,0.10240340212279975,1.1078302826873656,188,P2,medium strict cost; include in family rule search
319,crop_or_resize,kojimar_5800_minimal_blend,18368,15.181634700880707,exp023_graph_surgery_exp016_surgery_prune_unused_initializers,surgery_prune_unused_initializers,16583,15.283866646785901,0.10223194590519391,1.1076403545799915,200,P2,medium strict cost; include in family rule search
75,sparse_edit_or_object_completion,massimilianoghiotto_6254,28487,14.742796878157792,exp023_graph_surgery_exp016_surgery_prune_unused_initializers,surgery_prune_unused_initializers,25851,14.839895436092123,0.09709855793433064,1.1019689760550848,154,P2,medium strict cost; include in family rule search
310,crop_or_resize,massimilianoghiotto_6254,25739,14.844237369643414,exp023_graph_surgery_exp016_surgery_prune_unused_initializers,surgery_prune_unused_initializers,23395,14.939722396699683,0.09548502705626838,1.100192348792477,162,P2,medium strict cost; include in family rule search
