task_id,source,template_name,route,cost,local_points,file_bytes,status,reason,sha256
85,massimilianoghiotto_6254,,sparse_edit_or_object_completion,113178,13.36328292042622,3083,baseline,base exp_b025,aac8e50d55161d3e762a131d92797cc026eafdaa14a10399083336e10e936c37
86,massimilianoghiotto_6254,,sparse_edit_or_object_completion,25857,14.83966336368449,4566,baseline,base exp_b025,534022b42915e7a94b488ed3ed7c4328b1c6d323e88487a2b341cf923973ff04
87,massimilianoghiotto_6254,,sparse_edit_or_object_completion,368,19.09191706183107,433,baseline,base exp_b025,9186c0ad0ce5668c83d32e5aa4b40feda7de197e46c3908d674976a335250eb1
88,massimilianoghiotto_6254,,crop_or_resize,72766,13.80499590787612,4857,baseline,base exp_b025,4ba1d2495cc274ca637ecce894f4e60d690d1a680dbf9c0c9263aa087874e18d
89,afr1ste_5689_artifact,,sparse_edit_or_object_completion,49703,14.186179427563964,15672,baseline,base exp_b025,e6060ce1141f8254be799146a5472e19555b64caf5691c53299ba809604b16c4
90,massimilianoghiotto_6254,,sparse_edit_or_object_completion,63354,13.94350667496543,31419,baseline,base exp_b025,d5212a1ebbaf84c4b27765ff1cc36eaabf79d89c4fcece376c4edd7c5d6d3f58
91,massimilianoghiotto_6254,,crop_or_resize,51466,14.151323325547068,5270,baseline,base exp_b025,d480d00f74433b92914e3b0d49f4d3d522a28b8406a07cb604ab322b5fede868
92,massimilianoghiotto_6254,,sparse_edit_or_object_completion,46289,14.25734036914603,2507,baseline,base exp_b025,df95c9845151284c6075e6fd58ebfa8f493e6705cd5e9dcaab68376c8f953942
93,massimilianoghiotto_6254,,sparse_edit_or_object_completion,15458,15.354118052333183,6944,baseline,base exp_b025,11beb8ca824bff280e40cd6d3462d161dc6cff6defa89a0a125c3421fe918161
94,massimilianoghiotto_6254,,sparse_edit_or_object_completion,10453,15.745355702467293,3609,baseline,base exp_b025,247e80235214b0cdacfa5f9122d852506d8c5380855206abfb9959f6fd2e2710
95,massimilianoghiotto_6254,,sparse_edit_or_object_completion,910,18.186555400489105,3953,baseline,base exp_b025,865104aaf1de4802da48ad310fb91506cfe1860a7c84b36fe13957343885add3
96,kojimar_5800_minimal_blend,,crop_or_resize,26948,14.79833563791945,20402,baseline,base exp_b025,b647d07916e8b1707b56146b7d54045d91eae88812c7aaf9add6ee06f98eedc9
97,massimilianoghiotto_6254,,sparse_edit_or_object_completion,55812,14.070255820987903,1190,baseline,base exp_b025,1c52d1f2d5fec58de21e9c939858c09b27a13f1f5ad574af416ab918ee5da5e5
98,massimilianoghiotto_6254,,sparse_edit_or_object_completion,910,18.186555400489105,3880,baseline,base exp_b025,a8f900b509645e6f976a19b886bfbb64685e0fdee99c5ec60fc805eed20545b5
99,massimilianoghiotto_6254,,sparse_edit_or_object_completion,4910,16.500970779211436,19883,baseline,base exp_b025,13c2688a6bd6e25b5c28222b9c6588a03331ca87ad519c802684b82e48003f39
100,massimilianoghiotto_6254,,crop_or_resize,6536,16.21491936346016,3692,baseline,base exp_b025,8c748402a0b5a6ada7e59e17f0aea9d0c659dd4d2b8e6cddc78f00dd7f07cb54
101,franksunp_blended_best,,sparse_edit_or_object_completion,65875,13.904485714156337,34098,baseline,base exp_b025,fe4be1b44887740aaa563208737206a2384655af438e18e98e74d1c32498b5d2
