task_id,template_name,sample20_cost,sample20_points,full_arc_ok,passed,failed,reason,sha256
383,greedy1_And_node7_to_input0,126341,13.253260120429037,True,266,0,ok,b0d70a391e5a51455da1ff56020198bcbf02acfc86ca3b8ec9c642ed900eafc2
383,greedy1_And_node10_to_input0,126341,13.253260120429037,True,266,0,ok,040a48ce2330b01d513244e5d4ec5061d221b3611e6d093221f83d432ed411b0
383,greedy1_And_node13_to_input0,126341,13.253260120429037,True,266,0,ok,e6b58ee3833d06fed6f8b792377fcca7e96851c2dde98d29d3ed6fd7707b7f91
383,greedy1_And_node16_to_input0,126341,13.253260120429037,True,266,0,ok,0dfc37589ebb92fd457c9d84e05ea02aa88d9eb84fbf6651f91cefa7acec234d
281,greedy1_Reshape_node25_to_input0,88585,13.608282177965462,True,266,0,ok,f02f5896a74b486627475723a66b207aac3b479cee0c394bfc65a5ad2454775c
264,greedy1_Equal_node22_to_input1,79528,13.716135560108018,True,265,0,ok,6e02ba695b68675b4f7b5c815db1766947336b68898ca6f86b72094aac156642
264,greedy1_Mul_node24_to_input0,78080,13.734510778913027,True,265,0,ok,0c720c8025e7555d044b59ddc014d12a450190ede5ec20e76e6200180e9ddd3d
264,greedy1_Mul_node24_to_input1,78240,13.732463695291301,True,265,0,ok,4ddb02ef963b829ec05f05908198c2ee41741b1a681610a716891fc4f40f56cb
284,greedy1_Reshape_node26_to_input0,101125,13.475887345639206,True,266,0,ok,cdce0da8ccf71489758b38741f32107a08132099388bb5eab9cedacda523a2c8
284,greedy1_Reshape_node30_to_input0,101125,13.475887345639206,True,266,0,ok,ac39eedd6db9de3317d725a2b7172a5a1461ebc8e64904476c9908683a0a6389
370,greedy1_Mul_node5_to_input0,108250,13.407801354135264,True,266,0,ok,67380bb4e28c1395728874644a710b2e3f8712fc82fdb93bcf47f8442bdb92f9
370,greedy1_Mul_node8_to_input0,108250,13.407801354135264,True,266,0,ok,661fa7c817f51c77acdba42beb0f713a51f3b33d14e1237cb17557550b250f21
208,greedy1_And_node22_to_input0,92264,13.567590688094226,True,266,0,ok,25a3892ff487c131f9b13d1862553bd270b1fa5a842b10881358c8c993e0702f
208,greedy1_And_node22_to_input1,92264,13.567590688094226,True,266,0,ok,076a68c74f601e0de7c9ef51f4ab1f27a0f55716e7a865b71952828bbeebacf4
208,greedy1_And_node23_to_input0,92264,13.567590688094226,True,266,0,ok,a10e211837e109ddd94d89c658253c46ccfd359dd4894d930889fbcdb17bdf83
208,greedy1_And_node23_to_input1,92264,13.567590688094226,True,266,0,ok,362a4e0e7583dba387ac2d5158b0093ed973d8a01d69d9bc2641b34648f08f94
208,greedy1_And_node24_to_input0,92264,13.567590688094226,True,266,0,ok,4fefd5f77d7960e3206f5ee57e6453fc02574f1d7a49dc06b72bbe6386aebaf7
208,greedy1_And_node24_to_input1,92264,13.567590688094226,True,266,0,ok,e269340e54a318bfa19e9bf7e3f70ca2736350cbe7495208775bcb98c5eab1b2
208,greedy1_And_node25_to_input0,92264,13.567590688094226,True,266,0,ok,866ae6c30ec2472132d2783d49b557a7e4116d1d3d90ef023f731a107812ce04
208,greedy1_And_node25_to_input1,92264,13.567590688094226,True,266,0,ok,15ff5e7f3b5b07a9e2344e9c675a9431552ae9e1c31592bd8607a5cb863c52ee
25,greedy1_Greater_node8_to_input0,490700,11.896411777922005,True,266,0,ok,82847ca9a83ea4b6491f2653c9879a7d1927deaa41e96700ea0730a61528acc7
25,greedy1_Greater_node8_to_input1,490700,11.896411777922005,True,266,0,ok,82847ca9a83ea4b6491f2653c9879a7d1927deaa41e96700ea0730a61528acc7
25,greedy1_Unsqueeze_node21_to_input0,491570,11.894640370411857,True,266,0,ok,e85899af2d3dea5d292679b070305e35e5c284e79b69d4e026a96753cbc10e6a
77,greedy1_Sub_node7_to_input0,156654,13.038205169314322,True,266,0,ok,a82f14547a512d3ce131e64413a8570f2aa15037a16843da251a891c33d0e1ef
77,greedy1_Mul_node16_to_input0,156654,13.038205169314322,True,266,0,ok,354a72a26d4eb4fd7e73dc4d2116ed918d9fde8a0d55cfe26a0e3605a1ac11e9
77,greedy1_Mul_node20_to_input0,156654,13.038205169314322,True,266,0,ok,73b406ecd657b3d1bdeaa291a32f32e5c3a936605a3f37f983309671097fe2ef
77,greedy1_Mul_node24_to_input0,156654,13.038205169314322,True,266,0,ok,2bcfbeab353da184e9dac652ba42ce59be2e8c0d003f5391726a1e9b7e3ca16e
77,greedy1_Mul_node28_to_input0,156654,13.038205169314322,True,266,0,ok,21556074723872208a62a9ded35d6ed2c0512a795dd414fbece0dc38d698fb32
255,greedy1_Reshape_node14_to_input0,68983,13.85838462358795,True,265,0,ok,0381a21597f05412dfc3015c092e8f00575af370e2c979397fcf6cd1ef895f13
255,greedy1_Reshape_node16_to_input0,68983,13.85838462358795,True,265,0,ok,7c8a3e778ebaddb27986e4e1370b0b598781b101a8a52d3ed6bf335407df6635
255,greedy1_Reshape_node18_to_input0,68983,13.85838462358795,True,265,0,ok,1ac7b86b5083912edb2ced885572c11c78cb2c1d29bead3eaf934c97b0eab0b1
255,greedy1_Reshape_node20_to_input0,68983,13.85838462358795,True,265,0,ok,4f11e19e5e9b19788103e2908eb36cceed4d18683dd2fc643ae818153a612685
255,greedy1_Reshape_node22_to_input0,68983,13.85838462358795,True,265,0,ok,4fd07476bbeac409b4ce9133ea65335e2cd61cbd3aa225c64e59089ec6ef7ad1
255,greedy1_Reshape_node24_to_input0,68983,13.85838462358795,True,265,0,ok,cc00fcea29c7b019b5f6d0b21388d6dfd82b561c434b50e8820bffe85b2014c6
255,greedy1_Reshape_node26_to_input0,68983,13.85838462358795,True,265,0,ok,707c8e0ef29e90f1034a91d6c2985db7b7577472ed10d98dd5625ed652f21be3
255,greedy1_Reshape_node28_to_input0,68983,13.85838462358795,True,265,0,ok,eadc873b47e2a1696b5a00bc8c4b9c6f7976d55769fd9a1560d15db4fcf3b9dd
255,greedy1_Reshape_node30_to_input0,68983,13.85838462358795,True,265,0,ok,f1cd4cfa9487fc770a4b9b3f1ceaa61ec9399d4310df258e2213358d209dee53
255,greedy1_Reshape_node32_to_input0,68983,13.85838462358795,True,265,0,ok,161eaac11999396bef54aa44b78be6abe8ed266212d5c218f135b7891be7e242
255,greedy1_Reshape_node34_to_input0,68983,13.85838462358795,True,265,0,ok,0c632db732ae52f7f968542dab5836e7c23c693d2ad9eaef2ca81283b24356c6
255,greedy1_Reshape_node36_to_input0,68983,13.85838462358795,True,265,0,ok,62e9da541a6e6207315fbdde363c19ae313073a8f00910bd15ec8e8252e201f5
255,greedy1_Reshape_node38_to_input0,68983,13.85838462358795,True,265,0,ok,74ff0da28f0963b7e3990d4e006e266c1650c3640e7fa6cf0b5a0f5a91c1eeca
191,greedy1_Unsqueeze_node4_to_input0,73989,13.788328287511646,True,267,0,ok,bc0bf68594f01fb9c2f6a038d45b59a018e37149e8dba98777efa9dbf1d2d36e
191,greedy1_Unsqueeze_node9_to_input0,73985,13.788382351063365,True,267,0,ok,99128efe33dd5e393c780cb448dbfd3f0f7d759d16be3759bb768104f4f6af28
379,greedy1_Sub_node12_to_input0,72459,13.8092238363638,False,38,1,mismatch example 38,576dde9ef6b00c7fb3f03477739695871f4d170e4d135fb139b8ba34e50642b0
379,greedy1_Sub_node12_to_input1,72402,13.810010797698345,False,38,1,mismatch example 38,eaee153e829e5d8304464562cf7352372771619dad78bd1d70477b6ed409f3ce
379,greedy1_Add_node14_to_input1,72440,13.80948608800265,False,38,1,mismatch example 38,410e654fbc28bb33bcfe22a64e23a3db991ae1aa52746fb5c3d20c0bc095e312
379,greedy1_Sub_node18_to_input0,72459,13.8092238363638,True,266,0,ok,411c7a30c0eea765dee72915bbeaade5b429909602e43ac19807608d616fb1de
340,greedy1_Cast_node0_to_input0,52342,14.134445612953133,True,266,0,ok,da0dba125f64b2ecb9cfe2dadf7f6d93b1b9e08196a921b05d45dc912a8cdc72
340,greedy1_Cast_node1_to_input0,65742,13.906506730366551,True,266,0,ok,980dd90dd0c165c13bd67eb6ba2dad9350a4f751cafca5da532df041e53dbd27
51,greedy1_Unsqueeze_node15_to_input0,68421,13.86656492596574,True,265,0,ok,477d186002636e0698f5469ba3932592c19d9313e501b8e6309f19be229f04f9
