task_id,route,template_name,baseline_cost,candidate_cost,baseline_points,candidate_points,file_bytes,validation_status,status,reason,sha256
390,sparse_edit_or_object_completion,greedy1_Add_node28_to_input0,24692,24452,14.885765416486214,14.895532708851384,5566,full_arc_pass,improved,ok,4bf944bc503db6ebad76b6f8791c21922aff9811f54b1069c111d3cb93ca19b1
163,sparse_edit_or_object_completion,greedy1_Reshape_node20_to_input0,24085,24077,14.910655480935679,14.910987693056171,10113,full_arc_pass,improved,ok,a8256046d18df5aa3b031e48549242c0546543014931f2b4be950b98457973cd
82,sparse_edit_or_object_completion,greedy1_Mul_node14_to_input0,23479,20239,14.936138316402742,15.084633284933794,2007,full_arc_pass,improved,ok,b705da22dbb3042f7b5ab11f177b4bf5549f3d186ff8abcee90e1d0c66c390d6
287,sparse_edit_or_object_completion,greedy1_And_node20_to_input0,22566,20006,14.975800372301608,15.096212492454875,2315,full_arc_pass,improved,ok,63305a4db9bcf2d441d194d41e26cf6afa27db1420b6c0a2e229a7e900739450
74,sparse_edit_or_object_completion,greedy1_Transpose_node3_to_input0,21825,20925,15.009188619292196,15.051300104642324,2218,full_arc_pass,improved,ok,9922bd069a9b4dac892fd816e333f0b5a3b91237342c1f48672e48b242a2409b
308,crop_or_resize,greedy1_Max_node20_to_input0,21799,21759,15.010380623834585,15.012217255968478,4873,full_arc_pass,improved,ok,864626715def52678268a4f974ce0afadd77013c27d7e3c0d7080c346f1ebfc6
371,sparse_edit_or_object_completion,greedy1_Sub_node19_to_input0,21181,20789,15.039140167606002,15.057820720352886,2312,full_arc_pass,improved,ok,4c6f30ec0ee84bc44f3a6190831b491bddcdf677b7a17aa5e7ebeb868f1e399d
256,sparse_edit_or_object_completion,greedy1_Min_node4_to_input0,21123,20785,15.041882226812756,15.058013148313263,5435,full_arc_pass,improved,ok,243f7b43ffba47080390bd7bf79aee4d9a8a514ddda066be1b771a587d772c10
397,sparse_edit_or_object_completion,greedy1_Greater_node29_to_input1,21041,20800,15.045771805760689,15.05729173431059,7773,full_arc_pass,improved,ok,df48831c9d45d01078008d52fbc4312c9e840f5fa000d48f873e829b057d41fe
168,sparse_edit_or_object_completion,greedy1_Mul_node7_to_input0,20403,20203,15.076562772156251,15.086413612786458,4614,full_arc_pass,improved,ok,aacfcd4a1e74288a71fdaacd809d1d73d994a558f891d28092b6c9efb2d0a940
59,sparse_edit_or_object_completion,greedy1_Reshape_node11_to_input0,20387,20145,15.077347278202861,15.089288602374552,7176,full_arc_pass,improved,ok,fc30308d29249aad94b10a129eabae6286438e03de93c81a47365568e89edd57
341,sparse_edit_or_object_completion,greedy1_Pad_node29_to_input0,18865,18813,15.15493636760159,15.157696600788869,10954,full_arc_pass,improved,ok,cdb0234a76a4b17e7ae50e47ee2914a2d92b16f82d379301fe4689b6a1733d84
319,crop_or_resize,greedy1_Unsqueeze_node5_to_input0,18368,18364,15.181634700880707,15.181852494630887,12155,full_arc_pass,improved,ok,3aaed40ec6c14b984c19830ddff512837cbaf68531db77861e85868c90d9a87c
119,sparse_edit_or_object_completion,greedy1_Slice_node9_to_input0,16640,16616,15.280435285624801,15.281878634444052,11220,full_arc_pass,improved,ok,32c3c6ab18f274d06a03a1d6bf40b3d84058a0facdf4d77c84a104e5e7871fc7
58,same_shape_global_transform,greedy1_And_node10_to_input0,16086,15686,15.314295392535985,15.339476126227389,14489,full_arc_pass,improved,ok,d7d8c17dd97ced152ef3a3244868880dce865112503df81c8cf6f5b37c920e44
374,sparse_edit_or_object_completion,greedy1_Mul_node30_to_input0,15742,15342,15.335912421297605,15.36165055548076,4645,full_arc_pass,improved,ok,9e80b85f1cfb58d7f2ae57ed6205674adc3742ba75e8f5fbdfdb501b7ce025b4
