task_id,source,template_name,route,cost,local_points,file_bytes,status,reason,sha256
106,massimilianoghiotto_6254,baseline,crop_or_resize,1164,17.940382371708615,2647,baseline,no accepted lower-cost boundary flood candidate,2eb2a0ecf0c7db918446c029cbb0344749c72c5f82802396de6b1a1f42d6948b
107,massimilianoghiotto_6254,baseline,crop_or_resize,73131,13.799992367549814,33960,baseline,no accepted lower-cost boundary flood candidate,ac72308c1fc856f3f0a7f5012b290b714fdbfe02af40583719aa188686459a03
108,massimilianoghiotto_6254,baseline,crop_or_resize,1800,17.504458056115745,7476,baseline,no accepted lower-cost boundary flood candidate,fea74aa712146fbdeb34558b202d8e07d15de4841b2268dacc09226231085505
109,exp016_signature_scatternd_lookup,signature_scatternd_lookup,crop_or_resize,38756,14.434959138495104,107373,baseline,no accepted lower-cost boundary flood candidate,bdcfa4085a677a3d2ae6a7c983d67d93138d49274022152acbd16e2eeab77bd3
110,exp016_signature_scatternd_lookup,signature_scatternd_lookup,same_shape_global_transform,42364,14.34594577603644,103719,baseline,no accepted lower-cost boundary flood candidate,bdc4cd67aa1285359abe8bd0dd0ebfd845d5aba978cfe8e2e35e9205d7c86325
111,massimilianoghiotto_6254,baseline,crop_or_resize,797,18.319145321209785,2007,baseline,no accepted lower-cost boundary flood candidate,aaefda6901c637c886a3b943314b43f0a81b9ce46e573c0a1ae37be5dc923bdd
112,exp016_signature_scatternd_lookup,signature_scatternd_lookup,sparse_edit_or_object_completion,15004,15.383927888798222,34020,baseline,no accepted lower-cost boundary flood candidate,1899e64c6cc4a8b0408fbf239aea13822434293439ba17d2c9d7b2c6865b9681
113,massimilianoghiotto_6254,baseline,sparse_edit_or_object_completion,30,21.598802618337846,523,baseline,no accepted lower-cost boundary flood candidate,e815ae7f0819abb877edafdcd866c1cd3f171d5eeb41a99b76b95563ecf33bf3
114,massimilianoghiotto_6254,baseline,crop_or_resize,1254,17.865906278807135,4349,baseline,no accepted lower-cost boundary flood candidate,f1f1e7451d76e99fdd06b35cf16cab7ffe81fea7dcce35020b737b119a79a995
115,massimilianoghiotto_6254,baseline,crop_or_resize,4122,16.675906238549594,4708,baseline,no accepted lower-cost boundary flood candidate,0e49bf66ffc8c42b790e93bd37304f0454f6ffcec6f34137cb612e2d9be92969
116,massimilianoghiotto_6254,baseline,crop_or_resize,30,21.598802618337846,503,baseline,no accepted lower-cost boundary flood candidate,99ce7a7c67fbb3c8aba8acb78e7a2d814eb8ac70c114d064dc16183c8271a02a
117,exp016_signature_scatternd_lookup,signature_scatternd_lookup,sparse_edit_or_object_completion,14076,15.447773501558524,31268,baseline,no accepted lower-cost boundary flood candidate,4a8325f32022797d5adf7c2d09c30f1f24e45fa49a4970cc273ef4bdad13aaab
118,exp016_signature_scatternd_lookup,signature_scatternd_lookup,sparse_edit_or_object_completion,10001,15.789559633023483,22980,baseline,no accepted lower-cost boundary flood candidate,bb42b6099e89d01e6c572d12b2be4799da868c02ef68e66be722c447a325390e
119,exp016_signature_scatternd_lookup,signature_scatternd_lookup,sparse_edit_or_object_completion,6620,16.202149351068947,12192,baseline,no accepted lower-cost boundary flood candidate,e2c6d57999b131764084a65be3a9ad27f1984d93f53c63fc7883fc37c86f4817
