task_id,route,template_name,baseline_cost,candidate_cost,baseline_points,candidate_points,file_bytes,validation_status,status,reason,sha256
62,same_shape_global_transform,greedy3_Mul_node168_to_input1,30009,29409,14.69074738434671,14.710943971070165,19064,full_arc_pass,improved,full-arc gated no-op bypass,f9c655cd748226f207bd65df6f9f55e76dae0ebcb399fd432b1cebab50f25753
145,same_shape_global_transform,greedy3_Mul_node61_to_input1,67957,64297,13.87336956880238,13.92873174716133,26505,full_arc_pass,improved,full-arc gated no-op bypass,2c0fec17eb07c816b60db2207cd78ae3c6202178a05261f3f130075f5b290be7
255,same_shape_global_transform,greedy3_Reshape_node13_to_input0,68999,68987,13.858152709279247,13.858326639968308,34683,full_arc_pass,improved,full-arc gated no-op bypass,2fefc9e8f554dc08cb6c642e177004114c4963fba743c6869d0ee9266624c043
268,sparse_edit_or_object_completion,greedy3_And_node58_to_input0,22283,22280,14.988420665113031,14.98855530595878,13517,full_arc_pass,improved,full-arc gated no-op bypass,f691e209950b83a16abedee722a4edf7e8d2069cb0b0ffd897e51f099f809e6a
