task_id,template_name,sample20_cost,sample20_points,full_arc_ok,passed,failed,reason,sha256
212,greedy1_Mul_node18_to_input0,9670,15.82321641155266,True,265,0,ok,fef2306504a1093d47156b0e8ec41507329a3d14343a2ea91b8a6e584f0c46a1
50,greedy1_Cast_node1_to_input0,9025,15.892246216798918,True,271,0,ok,f342fb1fe6c5f4addbee2c330f636f529e19fcef4cfcd43e952aa9ca4febae71
50,greedy1_And_node17_to_input0,9250,15.867621169493528,True,271,0,ok,4296cae786e5c216a3eafdcb6f2aa6d8affc2ee2bb0bd31377037ac2e8635201
3,greedy1_Sub_node14_to_input0,9066,15.887713568499205,True,265,0,ok,0e3ea6deacb21536db532af94144cf87f40d53573e12c8b9ef025c276dd33cc1
3,greedy1_Sub_node14_to_input1,9066,15.887713568499205,True,265,0,ok,0b26d682f9de093c2ced92d0f1ec6af06413964667f26ba9b30a6fba54bfd1a6
3,greedy1_Mul_node27_to_input1,9100,15.883970307495058,True,265,0,ok,d43e645086675a59bfe9fd87878b63d677149a453adecf69934ec85e7ff4af3c
254,greedy1_Min_node6_to_input0,7938,16.02058336665699,True,265,0,ok,d08b00f4ec94699a318bb88ec2897239cb80b63bafe96a7c73ccc81ddbf25e67
254,greedy1_Min_node16_to_input0,7938,16.02058336665699,True,265,0,ok,daabb121bb03ecb75178508d2164b2790773cbbd144685a39ca1256a742f77b2
254,greedy1_Mul_node18_to_input0,7938,16.02058336665699,True,265,0,ok,8838a7154304bf9273cecf0c06e6bd4623a9d9d973eaa243d2932bf9d6340b55
254,greedy1_Sub_node19_to_input0,7938,16.02058336665699,True,265,0,ok,976479415528bdf2e61ddbb329a160cefc9f193bfad7e887e967125c071f7d63
254,greedy1_Mul_node20_to_input0,7938,16.02058336665699,True,265,0,ok,de0776452be20534d1f4b0bf8dcc93ef3931a2870cdc87dbf1b2c422681b8bc9
254,greedy1_Mul_node25_to_input1,7794,16.038890514101347,True,265,0,ok,4f3539fe40fb0f0c3312343672e6939c12aac0aced160126daa4c31cad029dfb
369,greedy1_Sub_node10_to_input0,7529,16.07348249014988,True,265,0,ok,0cb7d296ce544ad550cb3a7dec4e67f942382ac2c686cb76cbe1cf23697b0dab
369,greedy1_Min_node16_to_input0,7529,16.07348249014988,True,265,0,ok,aa18473ba5d067ebeb58f8fba79c8c74d72c3a5c6b3867ba755247caaa0c6b6e
369,greedy1_Mul_node19_to_input1,7529,16.07348249014988,True,265,0,ok,b1eb24c18c222d2c3a46d4d6b90e9b795c632ebbf41bb111f3d187cde15c5f5e
369,greedy1_Mul_node21_to_input1,7529,16.07348249014988,True,265,0,ok,fa2be55dd6601355cf98bfbbd41d110641aeecdd9b3569a3fae71e2f02f0261f
369,greedy1_Mul_node22_to_input1,7529,16.07348249014988,True,265,0,ok,76aeae17ba09ff19aa9dc3676c26f5892112ac00acc11f739998a97ad1edc281
180,greedy1_Mul_node4_to_input0,6170,16.272545883100566,True,268,0,ok,907846bfd9501d116495a438cc4fcfd051df07a3892a94a180f3d63c00beab7a
45,greedy1_Slice_node6_to_input0,7345,16.098224911392023,True,265,0,ok,e40d43d6e9226cc2abb7806b70db4c2891f6fb0e1bf0ad1309be3d0c3c122f38
248,greedy1_And_node18_to_input0,6472,16.224759541261673,True,13,0,ok,d46ece634303169ae3dfca2f2271402ffe5faf634837e9843e15594fa88090c0
357,greedy1_And_node18_to_input0,6472,16.224759541261673,True,13,0,ok,11d020189ee27db9bce7c7da0c30acdf3e7937295d544d69dc93f94df68e6d52
273,greedy1_And_node15_to_input0,5837,16.32802775479621,True,266,0,ok,dfc464ef60fcdfa1caf9ca393bb29796648334487d0b2b3c456f828ed5f4d0ee
60,greedy1_Sub_node8_to_input0,5571,16.374670149979185,True,265,0,ok,ebc96b2a28fc7977b0280fa3200f7a7a13b4a9eaba93a9bd025a14b10a7231e7
60,greedy1_Sub_node9_to_input0,5571,16.374670149979185,True,265,0,ok,da19818a85fdba384affa53c9965aeb1a7a3459ff6eff24af01947bd1df3d596
60,greedy1_Mul_node10_to_input0,5571,16.374670149979185,True,265,0,ok,21ecdb22e927d356290e3157baaf54ac6410b081c30bbcab181f02e21a76691b
60,greedy1_Mul_node10_to_input1,5571,16.374670149979185,True,265,0,ok,a5a98c9d1a8ebd6be2a7c2d81bc23aed48420f328ddd305648b0f0a418a1b3c9
60,greedy1_Mul_node12_to_input0,5481,16.39095715495388,True,265,0,ok,f4af3d9962eb193b0aa0b3e2730517a49bc33f887e52ce1261fd22904972467d
60,greedy1_Mul_node13_to_input0,5481,16.39095715495388,True,265,0,ok,f3cdf65503bae52cc94833977eca06122374b74a3c50421e497b91a9bc8123af
226,greedy1_Mul_node22_to_input0,5359,16.41346733050515,True,133,0,ok,e7586fe334567978a98a566c2b952f7a2ad64eb9457cebe3f0ecd0ec25f89d80
123,greedy1_Max_node6_to_input0,4102,16.680770061367674,True,265,0,ok,2487dbd44c5dd31f7f35b54dfdcc140b5b2e671a2a63a1017e27178f1afc4cb9
123,greedy1_Max_node6_to_input1,4102,16.680770061367674,True,265,0,ok,c7f783bd9f4af3c193042b05dc0a158081bc50a7fcdbebdefa7dd22bbfb2add9
